Metric_Id,Project_Id,EnergySaving,CO2Avoided,WaterSaving,WasteAvoided
986,1000180314,1974315.0,1105616.0,10529.68,75212000.0
987,1000180315,464835.0,260308.0,2479.12,17708000.0
988,1000180316,3382890.0,1894418.0,18042.08,128872000.0
989,1000180325,7588336.0,5387719.0,17344.768,260171520.0
990,1000180336,448567.0,197370.0,2312.614,47847192.0
991,1000180340,453649.0,199606.0,2338.813,48389232.0
992,1000180396,185721.0,131862.0,861.747,14857710.0
993,1000180408,1663356.0,731877.0,7717.974,133068510.0
994,1000180412,1699756.0,747893.0,7886.867,135980460.0
995,1000180414,839691.0,369464.0,3896.166,67175280.0
996,1000180426,2228625.0,690874.0,11489.8,237720000.0
997,1000180430,1854972.0,575041.0,8607.07,148397760.0
998,1000180483,324875.0,81219.0,779.7,12995000.0
999,1000180493,7088692.0,3119024.0,2835.477,151225424.0
1000,1000180505,584375.0,146094.0,1402.5,23375000.0
1001,1000180545,607478.0,139720.0,2684.472,41655600.0
1002,1000180547,393975.0,90614.0,1828.044,31518000.0
1003,1000180556,7437071.0,3272311.0,2974.828,158657520.0
1004,1000180592,1519661.0,668651.0,7051.226,121572870.0
1005,1000180714,2007261.0,622251.0,9313.689,160580850.0
1006,1000180802,963725.0,414402.0,4625.88,27535000.0
1007,1000180911,1547113.0,201125.0,7178.603,123769020.0
1008,1000180921,1552388.0,869337.0,7203.078,124191000.0
1009,1000181021,32699099.0,13079640.0,74740.798,1121111970.0
1010,1000181026,2513175.0,1457642.0,11105.84,172332000.0
1011,1000181029,2808172.0,1628740.0,12409.448,192560400.0
1012,1000181032,4646460.0,2694947.0,20532.928,318614400.0
1013,1000181040,103391.0,45492.0,533.04,11028408.0
1014,1000181049,8474865.0,4915422.0,37450.832,581133600.0
1015,1000181051,10865348.0,6301902.0,48014.488,745052400.0
1016,1000181053,3767925.0,2185396.0,16650.64,258372000.0
1017,1000181061,452083800.0,320979498.0,2170002.24,12916680000.0
1018,1000181081,189870.0,83543.0,880.999,15189630.0
1019,1000181167,279160.0,122830.0,1439.224,29777040.0
1020,1000181611,3077812.0,1723575.0,13601.0,211050000.0
1021,1000181664,280000.0,198800.0,640.0,9600000.0
1022,1000181743,1178758.0,518653.0,5469.436,94300620.0
1023,1000181745,821637.0,361520.0,4235.995,87641280.0
1024,1000182032,614719.0,270477.0,1170.894,8781705.0
1025,1000182106,496101.0,352232.0,2192.293,34018344.0
1026,1000182132,251967.0,78110.0,1169.127,20157360.0
1027,1000182169,789882.0,560817.0,3610.891,19344060.0
1028,1000182179,2548164.0,1809197.0,11648.75,62404020.0
1029,1000182186,2026366.0,1438720.0,9263.386,49625280.0
1030,1000182325,1532668.0,674374.0,3678.402,61306700.0
1031,1000182430,3113744.0,2210758.0,14234.259,76254960.0
1032,1000182432,2726017.0,1935472.0,12461.792,66759600.0
1033,1000182560,344428.0,151549.0,1598.148,27554280.0
1034,1000182563,353212.0,250781.0,1638.906,28257000.0
1035,1000182570,5784426.0,4106942.0,26443.088,141659400.0
1036,1000182657,3863.0,1700.0,19.915,412032.0
1037,1000182683,56903.0,40401.0,130.064,1950960.0
1038,1000182690,545625.0,136406.0,2531.7,43650000.0
1039,1000182734,538500.0,134625.0,2498.64,43080000.0
1040,1000182777,1285200.0,167076.0,5963.328,102816000.0
1041,1000182781,790403.0,102752.0,3667.469,63232230.0
1042,1000182789,1043261.0,459035.0,5007.652,29807450.0
1043,1000182806,2947162.0,2092485.0,7073.188,117886475.0
1044,1000182807,5073121.0,3601916.0,11595.706,173935590.0
1045,1000182808,420128.0,298291.0,840.256,25207695.0
1046,1000182811,1912238.0,1109098.0,8872.782,152979000.0
1047,1000182813,1828482.0,731393.0,8080.147,125381592.0
1048,1000182824,1270140.0,508056.0,5612.811,87095340.0
1049,1000182826,885511.0,354204.0,4108.77,70840860.0
1050,1000182844,2269656.0,998649.0,10531.206,181572510.0
1051,1000182857,136162.0,17701.0,631.794,10893000.0
1052,1000182999,141625.0,79310.0,339.9,5665000.0
1053,1000183023,368046.0,161940.0,981.455,19629100.0
1054,1000183322,3607292.0,1118261.0,16737.836,288583380.0
1055,1000183801,1152150.0,288038.0,5345.976,92172000.0
1056,1000183808,207389.0,26961.0,962.284,16591110.0
1057,1000183912,2781855.0,862375.0,14342.008,296731200.0
1058,1000183913,1888546.0,830960.0,8633.352,46250100.0
1059,1000183988,76064.0,33468.0,152.128,4563855.0
1060,1000184004,2703802.0,1514129.0,11948.232,185403600.0
1061,1000184154,289495.0,127378.0,771.987,15439740.0
1062,1000184166,538500.0,161550.0,2498.64,43080000.0
1063,1000184185,645825.0,200206.0,1722.2,34444000.0
1064,1000184203,1167819.0,502162.0,5418.678,93425490.0
1065,1000184226,3917109.0,2781147.0,17906.784,95929200.0
1066,1000184247,1162639.0,511561.0,4495.536,139516650.0
1067,1000184249,392829.0,172845.0,1518.939,47139498.0
1068,1000184251,1143209.0,503012.0,5893.879,121942320.0
1069,1000184253,1454011.0,639765.0,6746.61,116320860.0
1070,1000184255,1972444.0,867876.0,9152.142,157795560.0
1071,1000184257,379723.0,167078.0,1957.682,40503768.0
1072,1000184275,1663125.0,681881.0,7716.9,133050000.0
1073,1000184297,1722843.0,758051.0,7993.992,137827440.0
1074,1000184318,42175.0,16870.0,96.4,1446000.0
1075,1000184351,503475.0,125869.0,2336.124,40278000.0
1076,1000184430,1540691.0,1093891.0,554.649,24651060.0
1077,1000184434,2471250.0,1383900.0,889.65,39540000.0
1078,1000184436,2471250.0,1383900.0,889.65,39540000.0
1079,1000184438,2471250.0,1383900.0,889.65,39540000.0
1080,1000184440,5017000.0,2809520.0,1806.12,80272000.0
1081,1000184442,5035875.0,2820090.0,1812.915,80574000.0
1082,1000184465,7175.0,1650.0,14.35,430500.0
1083,1000184482,695925.0,389718.0,3229.092,55674000.0
1084,1000184500,157050.0,36122.0,728.712,12564000.0
1085,1000184578,490650.0,112850.0,2276.616,39252000.0
1086,1000184579,141938.0,32646.0,658.59,11355000.0
1087,1000184716,21159862.0,11849523.0,93506.44,1450962000.0
1088,1000184797,262412.0,186313.0,599.8,8997000.0
1089,1000184810,874707.0,384871.0,4058.642,69976590.0
1090,1000184927,298181.0,74545.0,1383.561,23854500.0
1091,1000184964,79942.0,23983.0,28.779,1279080.0
1092,1000184985,5958750.0,3336900.0,26332.0,408600000.0
1093,1000185075,1511062.0,619536.0,7011.33,120885000.0
1094,1000185152,1438835.0,1021573.0,3288.766,49331490.0
1095,1000185177,942966.0,669506.0,3771.863,40412820.0
1096,1000185359,92888.0,52017.0,430.998,7431000.0
1097,1000185366,3335504.0,2368208.0,7624.01,114360150.0
1098,1000185368,492464.0,349649.0,1125.632,16884480.0
1099,1000185375,513750.0,287700.0,2383.8,41100000.0
1100,1000185377,1306688.0,300538.0,3136.05,52267500.0
1101,1000185379,2029489.0,1440937.0,8968.41,139164984.0
1102,1000185382,171850.0,22340.0,824.88,4910000.0
1103,1000185400,1910589.0,248377.0,8865.135,152847150.0
1104,1000185402,285853.0,202956.0,377.326,10004855.0
1105,1000185422,719794.0,511054.0,5846.94,31006500.0
1106,1000185439,460931.0,327261.0,3744.18,19855500.0
1107,1000185458,81988.0,10658.0,187.4,2811000.0
1108,1000185476,228825.0,52630.0,1061.748,18306000.0
1109,1000185480,436150.0,309666.0,3542.88,18788000.0
1110,1000185482,670394.0,475980.0,5445.66,28878500.0
1111,1000185484,408038.0,289707.0,3314.52,17577000.0
1112,1000185486,569888.0,404620.0,4629.24,24549000.0
1113,1000185488,176475.0,125297.0,1433.52,7602000.0
1114,1000185490,404056.0,286880.0,3282.18,17405500.0
1115,1000185494,558350.0,396428.0,4535.52,24052000.0
1116,1000185497,273488.0,194176.0,2221.56,11781000.0
1117,1000185499,521381.0,370181.0,4235.22,22459500.0
1118,1000185501,287625.0,204214.0,2336.4,12390000.0
1119,1000185507,812875.0,577141.0,3901.8,23225000.0
1120,1000185537,16750.0,7202.0,40.2,670000.0
1121,1000185539,7125.0,3064.0,17.1,285000.0
1122,1000185542,10644.0,4577.0,25.545,425750.0
1123,1000185544,6500.0,2795.0,15.6,260000.0
1124,1000185546,19162.0,8240.0,43.8,657000.0
1125,1000185548,53875.0,23166.0,129.3,2155000.0
1126,1000185550,6250.0,2688.0,15.0,250000.0
1127,1000185552,6250.0,2688.0,15.0,250000.0
1128,1000185555,37500.0,16125.0,90.0,1500000.0
1129,1000185557,9562.0,4112.0,22.95,382500.0
1130,1000185559,9250.0,3978.0,22.2,370000.0
1131,1000185579,328403.0,233166.0,433.492,11494105.0
1132,1000185581,261754.0,185845.0,345.515,9161390.0
1133,1000185587,396854.0,281766.0,523.847,13889872.5
1134,1000185596,664508.0,471800.0,877.15,23257762.5
1135,1000185620,323038.0,229357.0,426.41,11306312.5
1136,1000185624,213087.0,151292.0,281.275,7458045.0
1137,1000185628,77247.0,19312.0,358.426,6179760.0
1138,1000185634,63718.0,25487.0,70.09,3345216.0
1139,1000185681,2492805.0,1445827.0,11015.824,170935200.0
1140,1000185900,196378.0,86407.0,911.196,15710280.0
1141,1000185976,499275.0,124819.0,2316.636,39942000.0
1142,1000185977,806796.0,354990.0,3743.535,64543710.0
1143,1000186024,226451.0,160780.0,1050.734,18116100.0
1144,1000186043,28717.0,3733.0,126.904,1969200.0
1145,1000186055,256938.0,182426.0,616.65,10277500.0
1146,1000186057,430000.0,305300.0,1032.0,17200000.0
1147,1000186060,416125.0,295449.0,998.7,16645000.0
1148,1000186064,242875.0,172441.0,582.9,9715000.0
1149,1000186069,416000.0,295360.0,998.4,16640000.0
1150,1000186071,408125.0,289769.0,979.5,16325000.0
1151,1000186093,711393.0,313013.0,1707.344,28455725.0
1152,1000186117,859000.0,214750.0,2061.6,34360000.0
1153,1000186119,1407562.0,999369.0,7506.996,53621400.0
1154,1000186149,2100000.0,1176000.0,9280.0,144000000.0
1155,1000186159,440877.0,313023.0,1058.104,17635075.0
1156,1000186161,304658.0,216307.0,731.18,12186325.0
1157,1000186170,643914.0,457179.0,5230.559,27737815.0
1158,1000186176,227688.0,161659.0,546.452,9107525.0
1159,1000186180,374788.0,266100.0,899.492,14991525.0
1160,1000186183,4227720.0,2367523.0,19326.72,103536000.0
1161,1000186204,19656.0,8649.0,91.204,1572480.0
1162,1000186297,451815.0,103917.0,1996.592,30981600.0
1163,1000186316,321938.0,74046.0,1493.79,25755000.0
1164,1000186322,1214172.0,364252.0,6475.582,46254160.0
1165,1000186335,3313153.0,1457787.0,15373.03,265052250.0
1166,1000186344,1378750.0,772100.0,496.35,22060000.0
1167,1000186360,352309.0,155016.0,1634.714,28184730.0
1168,1000186397,269125.0,118415.0,1248.739,21529980.0
1169,1000186401,685081.0,301436.0,3288.39,19573750.0
1170,1000186403,503998.0,221759.0,2419.192,14399950.0
1171,1000186406,1105545.0,486440.0,5306.616,31587000.0
1172,1000186473,4310285.0,3060302.0,19704.16,105558000.0
1173,1000186477,1264747.0,556489.0,5868.425,101179740.0
1174,1000186483,973795.0,428470.0,4518.409,77903610.0
1175,1000186508,5680604.0,2329048.0,25102.862,389527164.0
1176,1000186510,2645738.0,1878474.0,11691.64,181422000.0
1177,1000186513,498000.0,278880.0,179.28,7968000.0
1178,1000186517,500250.0,280140.0,180.09,8004000.0
1179,1000186519,823200.0,460992.0,282.24,11289600.0
1180,1000186524,749000.0,419440.0,269.64,11984000.0
1181,1000186527,5974284.0,2389714.0,27720.68,477942750.0
1182,1000186536,271125.0,62359.0,650.7,10845000.0
1183,1000186561,310711.0,136713.0,1601.888,33142512.0
1184,1000186603,122957.0,87299.0,633.91,13115376.0
1185,1000186704,377219.0,49038.0,1750.296,30177510.0
1186,1000186845,1381905.0,801505.0,6412.039,110552400.0
1187,1000186852,1507275.0,844074.0,6660.72,103356000.0
1188,1000186926,4513375.0,2527490.0,10832.1,180535000.0
1189,1000186928,6776315.0,3794736.0,52423.36,250202400.0
1190,1000186986,4046070.0,2265799.0,17879.776,277444800.0
1191,1000187091,470407.0,333989.0,2150.434,11520180.0
1192,1000187136,4859875.0,2721530.0,1749.555,77758000.0
1193,1000187138,3574000.0,2001440.0,1286.64,57184000.0
1194,1000187140,3017250.0,1689660.0,1086.21,48276000.0
1195,1000187144,508238.0,116895.0,2358.222,40659000.0
1196,1000187214,88549.0,62870.0,202.398,3035970.0
1197,1000187216,169327.0,120222.0,387.034,5805510.0
1198,1000187218,136056.0,96599.0,310.984,4664760.0
1199,1000187220,191365.0,135869.0,437.406,6561090.0
1200,1000187222,256040.0,181788.0,585.234,8778510.0
1201,1000187224,374536.0,265920.0,856.082,12841230.0
1202,1000187231,163637.0,116182.0,374.028,5610420.0
1203,1000187233,7657550.0,4288228.0,10107.966,268014250.0
1204,1000187240,291862.0,37942.0,1354.242,23349000.0
1205,1000187379,522275.0,130569.0,4242.48,22498000.0
1206,1000187381,3157088.0,1262835.0,13951.32,216486000.0
1207,1000187389,2501940.0,325252.0,11437.44,61272000.0
1208,1000187450,2522450.0,1412572.0,12107.76,72070000.0
1209,1000187456,3785250.0,2119740.0,17304.0,92700000.0
1210,1000187483,4332764.0,3076262.0,33519.402,159978966.0
1211,1000187486,2947752.0,2092904.0,22804.584,108840060.0
1212,1000187546,378788.0,49242.0,1757.574,30303000.0
1213,1000187552,272062.0,35368.0,1262.37,21765000.0
1214,1000187554,246758.0,32078.0,1272.172,26320800.0
1215,1000187556,350775.0,45601.0,1627.596,28062000.0
1216,1000187570,2964799.0,1660288.0,13101.59,203300532.0
1217,1000187572,1561000.0,874160.0,561.96,24976000.0
1218,1000187585,302100.0,39273.0,1401.744,24168000.0
1219,1000187587,1797705.0,413472.0,7944.144,123271200.0
1220,1000187589,342258.0,150594.0,1764.531,36507528.0
1221,1000187604,185100.0,24063.0,858.864,14808000.0
1222,1000187633,921669.0,368668.0,4072.899,63200160.0
1223,1000187664,1871467.0,1048022.0,8270.104,128329200.0
1224,1000187674,2272050.0,681615.0,10542.31,181763970.0
1225,1000187688,4315250.0,2416540.0,1553.49,69044000.0
1226,1000187690,1067130.0,757662.0,2561.112,42685200.0
1227,1000187692,1188600.0,843906.0,2716.8,40752000.0
1228,1000187704,5000850.0,650110.0,1800.306,80013600.0
1229,1000187708,1943200.0,252616.0,9327.36,55520000.0
1230,1000187726,135844.0,96449.0,310.5,4657500.0
1231,1000187771,538234.0,236823.0,2774.894,57411600.0
1232,1000187845,441970.0,313799.0,2050.74,35357580.0
1233,1000188028,324452.0,142759.0,2635.545,13976375.0
1234,1000188030,175099.0,124320.0,773.771,12006792.0
1235,1000188050,7637910.0,4429988.0,9601.944,229137300.0
1236,1000188053,7750000.0,4495000.0,2790.0,124000000.0
1237,1000188059,64958.0,36376.0,334.892,6928800.0
1238,1000188099,3986482.0,2232430.0,17616.456,273358800.0
1239,1000188123,5804188.0,2379717.0,25648.983,398001456.0
1240,1000188130,4717335.0,2641708.0,20846.128,323474400.0
1241,1000188161,3764250.0,2107980.0,16634.4,258120000.0
1242,1000188196,34718.0,4513.0,50.919,1620164.0
1243,1000188267,10275.0,1336.0,47.676,822000.0
1244,1000188271,6352.0,826.0,9.316,296422.0
1245,1000188308,7141500.0,2928015.0,17139.6,285660000.0
1246,1000188381,993782.0,407451.0,4611.15,79502580.0
1247,1000188385,455325.0,186683.0,2112.708,36426000.0
1248,1000188387,1105275.0,453163.0,5128.476,88422000.0
1249,1000188406,210928.0,92808.0,1087.449,22498944.0
1250,1000188408,161021.0,70849.0,622.616,19322568.0
1251,1000188424,110302.0,78315.0,487.432,7563600.0
1252,1000188592,397752.0,282404.0,1909.211,11364350.0
1253,1000188614,1031377.0,732277.0,4557.703,70722972.0
1254,1000188623,1016749.0,721892.0,4493.063,69719940.0
1255,1000188759,904689.0,398063.0,4197.759,72375150.0
1256,1000188761,766084.0,337077.0,3554.63,61286730.0
1257,1000188763,760433.0,334591.0,3528.41,60834660.0
1258,1000188860,3185625.0,1783950.0,7645.5,127425000.0
1259,1000188873,2798880.0,699720.0,11195.52,119952000.0
1260,1000188874,738969.0,184742.0,6002.7,31832500.0
1261,1000188878,378625.0,94656.0,3075.6,16310000.0
1262,1000189060,1577712.0,678416.0,12205.6,58254000.0
1263,1000189158,412350.0,103088.0,1913.304,32988000.0
1264,1000189160,59250.0,14812.0,274.92,4740000.0
1265,1000189302,759099.0,334003.0,3522.218,60727890.0
1266,1000189329,5650418.0,3164234.0,24969.464,387457200.0
1267,1000189336,690051.0,386429.0,3312.246,19715750.0
1268,1000189338,125430.0,70241.0,602.062,3583700.0
1269,1000189340,690051.0,386429.0,3312.246,19715750.0
1270,1000189342,690051.0,386429.0,3312.246,19715750.0
1271,1000189344,5863938.0,3283806.0,28146.905,167541100.0
1272,1000189346,1024555.0,573751.0,4917.864,29273000.0
1273,1000189354,3459050.0,1937068.0,16603.44,98830000.0
1274,1000189356,346612.0,194103.0,1608.282,27729000.0
1275,1000189358,154312.0,86415.0,716.01,12345000.0
1276,1000189361,616628.0,345312.0,2959.816,17617950.0
1277,1000189363,690442.0,386647.0,3314.119,19726900.0
1278,1000189365,223194.0,124989.0,1813.02,9614500.0
1279,1000189367,690442.0,386647.0,3314.119,19726900.0
1280,1000189369,94250.0,52780.0,437.321,7540020.0
1281,1000189371,1024681.0,573821.0,4918.469,29276600.0
1282,1000189373,258662.0,144851.0,1200.193,20692980.0
1283,1000189375,2302232.0,1289250.0,11050.712,65778050.0
1284,1000189430,3385935.0,1388233.0,14962.608,232178400.0
1285,1000189515,1400000.0,322000.0,6720.0,40000000.0
1286,1000189518,582624.0,233050.0,1398.297,23304950.0
1287,1000189522,709118.0,411288.0,3133.624,48625200.0
1288,1000189669,2723587.0,1933746.0,12450.682,66700080.0
1289,1000189675,962220.0,683176.0,4252.096,65980800.0
1290,1000189828,1328662.0,544752.0,6164.994,106293000.0
1291,1000190022,192750.0,82882.0,894.36,15420000.0
1292,1000190206,5866981.0,4165556.0,26820.483,143681160.0
1293,1000190328,3872929.0,2749780.0,8852.41,132786150.0
1294,1000190330,3515684.0,2496136.0,15535.975,241075476.0
1295,1000190332,4077870.0,2895288.0,9320.846,139812690.0
1296,1000190334,1213728.0,861747.0,5363.522,83227068.0
1297,1000190336,2709229.0,1923553.0,11972.212,185775696.0
1298,1000190338,1446932.0,1027321.0,6394.059,99218160.0
1299,1000190340,2856034.0,2027784.0,12620.951,195842340.0
1300,1000190355,1528975.0,657459.0,7339.08,43685000.0
1301,1000190462,223824.0,98483.0,1038.545,17905950.0
1302,1000190474,3427922.0,1508286.0,15905.559,274233780.0
1303,1000190586,1859970.0,1041583.0,8219.296,127540800.0
1304,1000190654,865914.0,381002.0,2309.104,46182080.0
1305,1000190703,1240688.0,372206.0,10078.2,53445000.0
1306,1000190794,210914.0,122330.0,932.037,14462640.0
1307,1000190797,366561.0,212606.0,1619.852,25135632.0
1308,1000190804,314188.0,72263.0,754.05,12567500.0
1309,1000190858,1325415.0,941045.0,5857.072,90885600.0
1310,1000190863,843938.0,599196.0,3729.4,57870000.0
1311,1000190909,816932.0,326773.0,3610.059,56018160.0
1312,1000190921,318862.0,178563.0,1479.522,25509000.0
1313,1000190940,244250.0,105028.0,586.2,9770000.0
1314,1000190943,760684.0,334701.0,3529.574,60854730.0
1315,1000190998,375000.0,266250.0,900.0,15000000.0
1316,1000191200,21218169.0,9335994.0,101847.211,606233400.0
1317,1000191262,3157088.0,1262835.0,13951.32,216486000.0
1318,1000191264,3897054.0,1558822.0,17221.267,267226560.0
1319,1000191266,3897054.0,1558822.0,17221.267,267226560.0
1320,1000191289,474592.0,208821.0,2202.109,37967400.0
1321,1000191297,5298955.0,2331540.0,43043.821,228262685.0
1322,1000191310,1811020.0,724408.0,3622.041,30183675.0
1323,1000191328,3298785.0,2342137.0,14577.488,226202400.0
1324,1000191387,427650.0,171060.0,855.3,7127500.0
1325,1000191389,1536420.0,614568.0,3072.84,25607000.0
1326,1000191391,5542388.0,2216955.0,45021.24,238749000.0
1327,1000191407,341475.0,78539.0,682.95,5691250.0
1328,1000191408,156338.0,35958.0,725.406,12507000.0
1329,1000191409,155812.0,35837.0,722.97,12465000.0
1330,1000191410,172875.0,39761.0,802.14,13830000.0
1331,1000191462,2321250.0,928500.0,10770.6,185700000.0
1332,1000191469,8937500.0,5005000.0,72600.0,385000000.0
1333,1000191770,1166250.0,478162.0,5411.4,93300000.0
1334,1000191899,536703.0,214681.0,2490.302,42936240.0
1335,1000191901,270640.0,108256.0,1255.772,21651240.0
1336,1000191906,325289.0,130116.0,1437.467,22305528.0
1337,1000191908,884751.0,353901.0,4105.246,70780110.0
1338,1000191910,2009593.0,803837.0,9324.51,160767420.0
1339,1000191915,800613.0,320245.0,3714.843,64049010.0
1340,1000191917,1273545.0,509418.0,5627.856,87328800.0
1341,1000191983,12654801.0,7086689.0,97900.88,467254200.0
1342,1000192034,405525.0,162210.0,811.05,6758750.0
1343,1000192085,31680675.0,12672270.0,257344.56,1364706000.0
1344,1000192088,2010600.0,804240.0,4021.2,33510000.0
1345,1000192170,174075.0,76593.0,464.199,9283980.0
1346,1000192213,828975.0,331590.0,1657.95,13816250.0
1347,1000192216,6060338.0,4302840.0,26780.92,415566000.0
1348,1000192229,436691.0,56770.0,2026.247,34935300.0
1349,1000192658,24274775.0,14079369.0,116518.92,693565000.0
1350,1000192705,2521808.0,1109595.0,11701.189,201744630.0
1351,1000193000,47430856.0,26561279.0,220079.172,3794468490.0
1352,1000193057,2209378.0,972127.0,10251.516,176750280.0
1353,1000193218,4083117.0,2899013.0,18043.487,279985140.0
1354,1000193224,338400.0,77832.0,1570.176,27072000.0
1355,1000193340,532305.0,69200.0,2352.28,36500904.0
1356,1000193457,299902.0,131957.0,1546.162,31989552.0
1357,1000193879,161512.0,37148.0,749.418,12921000.0
1358,1000193950,564452.0,248359.0,2619.057,45156150.0
1359,1000194159,227745.0,52381.0,1006.416,15616800.0
1360,1000194356,1812210.0,1286669.0,8008.243,124265844.0
1361,1000194697,446388.0,111597.0,3626.04,19229000.0
1362,1000194825,58208.0,32596.0,300.092,6208800.0
1363,1000194993,507552.0,116737.0,3926.56,18740400.0
1364,1000194994,311106.0,71554.0,2406.8,11487000.0
1365,1000194995,364796.0,83903.0,2822.16,13469400.0
1366,1000195002,230799.0,53084.0,1785.52,8521800.0
1367,1000195008,151288.0,34796.0,1170.4,5586000.0
1368,1000195082,142953.0,62899.0,663.304,11436270.0
1369,1000195464,764096.0,336202.0,3667.658,21831300.0
1370,1000195469,1235365.0,543561.0,5929.753,35296150.0
1371,1000195485,525687.0,231302.0,2439.188,42054960.0
1372,1000195488,463866.0,204101.0,2152.338,37109280.0
1373,1000195494,194769.0,85699.0,1004.145,20775408.0
1374,1000195499,204951.0,90179.0,1056.638,21861480.0
1375,1000195501,345820.0,152161.0,1782.894,36887472.0
1376,1000195503,284810.0,125316.0,1468.354,30379728.0
1377,1000195505,120373.0,52964.0,620.59,12839784.0
1378,1000195646,440371.0,312663.0,2043.32,35229660.0
1379,1000195653,271762.0,192951.0,1260.978,21741000.0
1380,1000195656,323288.0,229534.0,1500.054,25863000.0
1381,1000195716,828975.0,588572.0,3846.442,66317970.0
1382,1000196155,8473806.0,4745332.0,68833.38,365025500.0
1383,1000196158,6200106.0,3472060.0,50363.94,267081500.0
1384,1000196238,686902.0,157987.0,5314.056,25362540.0
1385,1000196388,125000.0,28750.0,300.0,5000000.0
1386,1000196626,717712.0,401919.0,3330.186,57417000.0
1387,1000196627,784312.0,439215.0,3639.21,62745000.0
1388,1000196628,215025.0,120414.0,997.716,17202000.0
1389,1000196629,216938.0,121485.0,1006.59,17355000.0
1390,1000196631,214912.0,120351.0,997.194,17193000.0
1391,1000196632,216788.0,121401.0,1005.894,17343000.0
1392,1000196633,215025.0,120414.0,997.716,17202000.0
1393,1000196634,649650.0,363804.0,3014.376,51972000.0
1394,1000196636,620288.0,347361.0,2878.134,49623000.0
1395,1000196637,1033950.0,579012.0,4797.528,82716000.0
1396,1000197089,2382789.0,1048427.0,12708.209,90772920.0
1397,1000197469,43750.0,18812.0,100.0,1500000.0
1398,1000197784,2603422.0,1119472.0,11504.648,178520400.0
1399,1000199001,8178625.0,4580030.0,39257.4,233675000.0
1400,1000199042,153825.0,86142.0,713.748,12306000.0
1401,1000199094,4224018.0,2999053.0,10137.644,168960725.0
1402,1000199099,261580.0,185722.0,627.792,10463200.0
1403,1000199862,751481.0,323137.0,6104.34,32371500.0
1404,1000202275,1765490.0,1253498.0,7801.784,121062168.0
1405,1000202277,1851937.0,1314875.0,8183.798,126989964.0
1406,1000202279,1863584.0,1323145.0,8235.267,127788624.0
1407,1000202281,3184106.0,1273642.0,25864.74,137161500.0
1408,1000202306,5611283.0,3984011.0,45580.887,241716825.0
1409,1000202311,282412.0,64955.0,1310.394,22593000.0
1410,1000202318,6082322.0,2676222.0,28221.975,486585780.0
1411,1000202456,2032177.0,1442846.0,8980.288,139349304.0
1412,1000202477,664100.0,471511.0,1517.942,22769130.0
1413,1000202479,2276701.0,1616458.0,5203.888,78058320.0
1414,1000202481,431797.0,306576.0,986.964,14804460.0
1415,1000202483,2533668.0,1798904.0,11582.48,62049000.0
1416,1000202493,370939.0,163213.0,1434.299,44512722.0
1417,1000202624,4256752.0,3022294.0,32931.36,157172400.0
1418,1000202628,899073.0,359629.0,4171.7,71925870.0
1419,1000202630,727709.0,291084.0,3376.571,58216740.0
1420,1000202632,471840.0,188736.0,2189.339,37747230.0
1421,1000202634,59713.0,23885.0,277.071,4777080.0
1422,1000202643,701400.0,392784.0,3099.52,48096000.0
1423,1000202645,1251250.0,700700.0,9680.0,46200000.0
1424,1000202704,2227275.0,890910.0,4454.55,37121250.0
1425,1000202748,357291.0,157208.0,1657.83,28583280.0
1426,1000202888,2059483.0,1462233.0,4707.39,70610850.0
1427,1000202889,2477484.0,1759014.0,10948.119,169884612.0
1428,1000203022,6523557.0,2870365.0,30269.304,521884560.0
1429,1000203024,954292.0,419889.0,4427.917,76343400.0
1430,1000203050,1659398.0,514413.0,7699.608,132751860.0
1431,1000203055,1981800.0,792720.0,3963.6,33030000.0
1432,1000203057,1479759.0,458725.0,3551.421,59190350.0
1433,1000203100,992226.0,396890.0,4603.927,79378050.0
1434,1000203156,415395.0,294930.0,1927.433,33231600.0
1435,1000203158,286161.0,203174.0,1327.787,22892880.0
1436,1000203161,23230.0,10221.0,107.79,1858440.0
1437,1000203178,8086088.0,3315296.0,2910.992,129377400.0
1438,1000203185,13650.0,3412.0,63.336,1092000.0
1439,1000203193,479294.0,277990.0,3893.34,20646500.0
1440,1000203202,608580.0,139973.0,2689.344,41731200.0
1441,1000203213,915977.0,650344.0,2198.344,36639075.0
1442,1000203268,1438150.0,359538.0,6903.12,41090000.0
1443,1000203368,3112647.0,1369565.0,14442.68,249011730.0
1444,1000203380,4564980.0,2556389.0,20172.864,313027200.0
1445,1000203396,707025.0,395934.0,3280.596,56562000.0
1446,1000203397,453600.0,254016.0,2104.704,36288000.0
1447,1000203398,234112.0,131103.0,1086.282,18729000.0
1448,1000203399,281400.0,157584.0,1305.696,22512000.0
1449,1000203400,679538.0,380541.0,3153.054,54363000.0
1450,1000203401,351638.0,196917.0,1631.598,28131000.0
1451,1000203504,39165.0,5091.0,173.072,2685600.0
1452,1000203571,294327.0,208972.0,672.748,10091220.0
1453,1000203573,345093.0,245016.0,788.784,11831760.0
1454,1000203579,170138.0,39132.0,789.438,13611000.0
1455,1000203580,217312.0,49982.0,1008.33,17385000.0
1456,1000203581,190462.0,43806.0,883.746,15237000.0
1457,1000203583,267277.0,66819.0,1240.166,21382170.0
1458,1000203585,482606.0,120651.0,2239.291,38608470.0
1459,1000203592,357720.0,157397.0,1659.819,28617570.0
1460,1000203596,188062.0,47016.0,451.35,7522500.0
