ProjectName,CertLevel,GrossFloorAreaSqm,EnergySaving,EnergySaving_Percent,Cert_Level_Num
1133 15th Street Recertification,Gold,21514.57,806796.0,0.18749991284975717,3
Jindal Stainless Limited,Gold,6038.7,226451.0,0.18749979300180503,3
WERT Sede,Platinum,547.0,28717.0,0.26249542961608774,4
CONF,Gold,4111.0,256938.0,0.3125006081245439,3
CONF,Gold,6880.0,430000.0,0.3125,3
CONF,Gold,6658.0,416125.0,0.3125,3
CONF,Gold,3886.0,242875.0,0.3125,3
CONF,Gold,6656.0,416000.0,0.3125,3
CONF,Gold,6530.0,408125.0,0.3125,3
CONF,Gold,11382.29,711393.0,0.3124999450901356,3
CONF,Gold,13744.0,859000.0,0.3125,3
Indo Count Industries Ltd.,Silver,13405.35,1407562.0,0.5250000932463531,2
Pacific Center,Platinum,40000.0,2100000.0,0.2625,4
CONF,Gold,7054.03,440877.0,0.3125000886018347,3
CONF,Gold,4874.53,304658.0,0.3124998717825103,3
DMart Sirhind Road Patiala,Gold,7925.09,643914.0,0.40625027602210195,3
CONF,Gold,3643.01,227688.0,0.3124998284385714,3
CONF,Gold,5996.61,374788.0,0.31249989577444587,3
ESQUEL GREENTECH & SMART INDUSTRIAL PARK,Platinum,17256.0,4227720.0,1.225,4
West Bradenton Branch,Gold,524.16,19656.0,0.1875,3
BOEHRINGER INGELHEIM SPAIN ECO RECERTIF.,Platinum,8606.0,451815.0,0.2625,4
Diagonal 579,Gold,8585.0,321938.0,0.18750029120559114,3
Trane Monterrey - Planta HVAC,Silver,11563.54,1214172.0,0.5250001297180621,2
RBC Gateway,Gold,88350.75,3313153.0,0.1874999929259231,3
Hilltop Xiuzhou Logistic Center W1,Gold,11030.0,1378750.0,0.625,3
1333 North Kingsbury,Gold,9394.91,352309.0,0.18749993347461552,3
Ionis - 2850 Gazelle,Gold,7176.66,269125.0,0.18750017417573078,3
6828 Nancy Ridge,Gold,3914.75,685081.0,0.874999680694808,3
6118 Nancy Ridge,Gold,2879.99,503998.0,0.8749995659707152,3
6122-6126 Nancy Ridge,Gold,6317.4,1105545.0,0.875,3
Indian Designs Exports Pvt Ltd - Unit 9,Platinum,17593.0,4310285.0,1.225,4
CNL Center I,Gold,33726.58,1264747.0,0.18750003706275584,3
CNL Center II,Gold,25967.87,973795.0,0.1874999759317957,3
Seoul Finance Center,Platinum,108201.99,5680604.0,0.2624999780503113,4
MERCEDES-BENZ RESEARCH AND DEVELOPMENT,Platinum,50395.0,2645738.0,0.26250004960809603,4
Dongguan Ever Gain Logistics WA,Gold,3984.0,498000.0,0.625,3
Dongguan Ever Gain Logistics WB,Gold,4002.0,500250.0,0.625,3
Dongguan Ever Gain Logistics WC,Platinum,4704.0,823200.0,0.875,4
Dongguan Ever Gain Logistics WD,Gold,5992.0,749000.0,0.625,3
DWTC One Central Offices,Gold,159314.25,5974284.0,0.187499988230808,3
CONF,Gold,4338.0,271125.0,0.3125,3
Merriweather Row  10480,Silver,13809.38,310711.0,0.11249998189636319,2
Krypton India Solutions Private Limited,Silver,5464.74,122957.0,0.11250032023481446,2
Laboratorios Pfizer DUMAS,Gold,10059.17,377219.0,0.1875000621323628,3
"Infinitus Plaza, Hong Kong",Gold,36850.8,1381905.0,0.18749999999999997,3
Far Eastern Corporate Building,Platinum,28710.0,1507275.0,0.2625,4
Hong Leong Plaza & M Social Hotel,Gold,72214.0,4513375.0,0.3125,3
HLCC Mall,Platinum,59572.0,6776315.0,0.56875,4
Shui On Plaza,Platinum,77068.0,4046070.0,0.2625,4
Shreeji Exim Works LLP,Platinum,1920.03,470407.0,1.224999088555908,4
VX Chengdu Longquan Logistics Park W1,Gold,38879.0,4859875.0,0.625,3
VX Chengdu Longquan Logistics Park W2,Gold,28592.0,3574000.0,0.625,3
VX Chengdu Longquan Logistics Park W3,Gold,24138.0,3017250.0,0.625,3
LLUIS MUNTADAS 5,Gold,13553.0,508238.0,0.18750018446100494,3
CESC Ltd. - Dum Dum Substation,Platinum,1011.99,88549.0,0.4374993824049645,4
CESC Ltd. - East Calcutta Substation,Platinum,1935.17,169327.0,0.4374990310928756,4
CESC Ltd. - Jadavpore Substation,Platinum,1554.92,136056.0,0.43750160779975816,4
CESC Ltd. - Majerhat Substation,Platinum,2187.03,191365.0,0.4374997142243133,4
CESC Ltd. - Mulajore Substation,Platinum,2926.17,256040.0,0.43750021358977775,4
CESC Ltd. - New Cossipore Substation,Platinum,4280.41,374536.0,0.4375001460140501,4
CESC Ltd. - West Bank Receiving Station,Platinum,1870.14,163637.0,0.4374993316008427,4
CHINA MERCHANTS Garden City,Gold,153151.0,7657550.0,0.25,3
Edificio Athenas,Gold,7783.0,291862.0,0.18749967878710008,3
Meininger Roma,Gold,6428.0,522275.0,0.40625,3
"Al Sila Tower, ADGM Square",Platinum,60135.0,3157088.0,0.2625000415731271,4
Confeccoes Vanelise,Platinum,10212.0,2501940.0,1.225,4
Hoerbiger New Plant Project,Gold,14414.0,2522450.0,0.875,3
Hitachi Elevator new test tower H1,Platinum,15450.0,3785250.0,1.225,4
Quest Mall,Platinum,38090.23,4332764.0,0.568750044302699,4
Radisson Blu Hotel,Platinum,25914.3,2947752.0,0.5687500723538741,4
Edificio Madison,Gold,10101.0,378788.0,0.1875002475002475,3
Edificio Bela Paulista,Gold,7255.0,272062.0,0.18749965541006203,3
Edificio Lagoa Corporate,Silver,10967.0,246758.0,0.11250022795659706,2
Edificio Botafogo Trade Center,Gold,9354.0,350775.0,0.1875,3
INTERNATIONAL OCEAN SFC,Platinum,56472.37,2964799.0,0.26249996237097895,4
Hilltop Xiuzhou Logistic Center W2,Gold,12488.0,1561000.0,0.625,3
Buenos Aires Corporate,Gold,8056.0,302100.0,0.1875,3
DGARDEN 662 RECERTIFICATION,Platinum,34242.0,1797705.0,0.2625,4
101 Station Landing,Silver,15211.47,342258.0,0.11249997534755024,2
Edificio Joaquim Floriano,Gold,4936.0,185100.0,0.1875,3
DP World Head Office FZE,Platinum,17555.6,921669.0,0.2625,4
Rui Ming Plaza,Platinum,35647.0,1871467.0,0.2624999298678711,4
Reforma 222,Gold,60587.99,2272050.0,0.18750003094672724,3
Shanghai Beiye Logistics Warehouse,Gold,34522.0,4315250.0,0.625,3
CONF,Gold,17074.08,1067130.0,0.31249999999999994,3
CONF,Platinum,13584.0,1188600.0,0.4375,4
DHL - Jandira,Gold,40006.8,5000850.0,0.6249999999999999,3
Hospital Moriah,Gold,11104.0,1943200.0,0.875,3
CESC Ltd. - Belur Receiving Station,Platinum,1552.5,135844.0,0.43750080515297907,4
3150 Fairview Park Drive,Silver,23921.5,538234.0,0.11250005225424826,2
PRESTIGE OBELISK,Gold,11785.86,441970.0,0.1875001060592948,3
Comfort Inn & Suites,Gold,3993.25,324452.0,0.4062505477994115,3
"South West Regional Office, CESC Ltd.",Platinum,3335.22,175099.0,0.262499925042426,4
Pacific Place Mall,Platinum,109113.0,7637910.0,0.35,4
Watson Centre,Gold,62000.0,7750000.0,0.625,3
P&G Beijing office expansion,Silver,2887.0,64958.0,0.11250086595081399,2
SUZHOU PORT BUILDING,Platinum,75933.0,3986482.0,0.26249996707623824,4
Seoul Square Recertification,Platinum,110555.96,5804188.0,0.26250000452259653,4
Air China Century Building,Platinum,89854.0,4717335.0,0.2625,4
Hongwell International Plaza Shanghai,Platinum,71700.0,3764250.0,0.2625,4
Queimados Condominio,Silver,1157.26,34718.0,0.15000086411005306,2
Cajamar III Condominio - Office Building,Gold,274.0,10275.0,0.1875,3
Dutra SP Condominio - Office Building,Silver,211.73,6352.0,0.15000236149813442,2
CONF,Gold,114264.0,7141500.0,0.3125,3
Pangyo Techno Valley GB I,Gold,26500.86,993782.0,0.1874999528317194,3
Pangyo Techno Valley GB II,Gold,12142.0,455325.0,0.1875,3
CENTRE POINT GWANGHWAMUN,Gold,29474.0,1105275.0,0.1875,3
WestChase I,Silver,9374.56,210928.0,0.11250021334334624,2
WestChase II,Certified,10734.76,161021.0,0.07499981368936054,1
Dhariwal Infrastructure Limited,Platinum,2101.0,110302.0,0.26249881009043313,4
"Pinkcity Jewelhouse Pvt Ltd, Unit-I",Gold,2272.87,397752.0,0.8749994500345378,3
Cypress Point,Platinum,19645.27,1031377.0,0.26250008271711206,4
Embassy Golf Links - Pebble Beach,Platinum,19366.65,1016749.0,0.26249996772802725,4
5200 Waterford,Gold,24125.05,904689.0,0.18749992227995382,3
5201 Waterford,Gold,20428.91,766084.0,0.18749996940610145,3
5301 Waterford,Gold,20278.22,760433.0,0.1874999383575087,3
Shanghai Hongqiao Joy Apartment Project,Gold,50970.0,3185625.0,0.3125,3
IT10 Chiesi Farmaceutici SPA S. Leonardo,Certified,39984.0,2798880.0,0.35,1
RELIFE TURIN-NOVARA 59,Gold,9095.0,738969.0,0.40625013743815286,3
RELIFE TURIN-TOLLEGNO 22,Gold,4660.0,378625.0,0.40625,3
Soho House Istanbul,Platinum,13870.0,1577712.0,0.5687498197548666,4
Vimodrone Uffici - Edificio A,Gold,10996.0,412350.0,0.1875,3
Vimodrone Uffici - Edificio B,Gold,1580.0,59250.0,0.1875,3
2121 K LLC,Gold,20242.63,759099.0,0.187500092626304,3
WWT OFFICE,Platinum,107627.0,5650418.0,0.26250002322837207,4
Project Valley 1,Gold,3943.15,690051.0,0.8749996829945602,3
Project Valley 17,Gold,716.74,125430.0,0.8750034880151798,3
Project Valley 2,Gold,3943.15,690051.0,0.8749996829945602,3
Project Valley 3,Gold,3943.15,690051.0,0.8749996829945602,3
Project Valley 16,Gold,33508.22,5863938.0,0.8749999253914412,3
Project Valley 4,Gold,5854.6,1024555.0,0.875,3
Project Valley 5,Gold,19766.0,3459050.0,0.875,3
Project Valley 15,Gold,9243.0,346612.0,0.18749972952504598,3
Project Valley 14,Gold,4115.0,154312.0,0.18749939246658567,3
Project Valley 6,Gold,3523.59,616628.0,0.8749996452481702,3
Project Valley 7,Gold,3945.38,690442.0,0.8750006336525252,3
Project Valley 13,Gold,2747.0,223194.0,0.40625045504186386,3
Project Valley 8,Gold,3945.38,690442.0,0.8750006336525252,3
Project Valley 12,Gold,2513.34,94250.0,0.1874995026538391,3
Project Valley 9,Gold,5855.32,1024681.0,0.875,3
Project Valley 11,Gold,6897.66,258662.0,0.1874998187791222,3
Project Valley 10,Gold,13155.61,2302232.0,0.8750000950164987,3
The Asset,Platinum,64494.0,3385935.0,0.2625,4
Residencia Jardines de Eztebe,Gold,8000.0,1400000.0,0.875,3
CONF,Gold,9321.98,582624.0,0.31250013409168437,3
Five Pacific Place,Platinum,13507.0,709118.0,0.262500185089213,4
TATA Smartfoodz Ltd,Platinum,11116.68,2723587.0,1.2250001799098291,4
ORCHID CENTRE,Platinum,18328.0,962220.0,0.2625,4
KB Life Tower,Gold,35431.0,1328662.0,0.18749992944032062,3
TARSIM,Gold,5140.0,192750.0,0.1875,3
Tata Consumer Products Gopalpur Plant,Platinum,23946.86,5866981.0,1.2250000626386925,4
CONF,Platinum,44262.05,3872929.0,0.43749995763865435,4
Bagmane Tech Park - Laurel,Platinum,66965.41,3515684.0,0.26249999813336466,4
CONF,Platinum,46604.23,4077870.0,0.43749998658920014,4
Bagmane Tech Park - Crown,Platinum,23118.63,1213728.0,0.26249998377931566,4
Bagmane Tech Park - Lake View,Platinum,51604.36,2709229.0,0.2625000096891038,4
Bagmane Tech Park - Olympia,Platinum,27560.6,1446932.0,0.26250009070920083,4
Bagmane Tech Park - Quay,Platinum,54400.65,2856034.0,0.2624999885111667,4
Reha Tekstil Tokat LEED,Gold,8737.0,1528975.0,0.875,3
7 Post Office Square,Gold,5968.65,223824.0,0.18749968585861124,3
22 Vanderbilt,Gold,91411.26,3427922.0,0.18749998632553583,3
KUNTAI TOWER,Platinum,35428.0,1859970.0,0.2625,4
CONF,Silver,23091.04,865914.0,0.1875,2
Fiesta Americana Hacienda Galindo Resort,Gold,15270.0,1240688.0,0.40625016371971184,3
Lee Garden Three,Platinum,4017.4,210914.0,0.26250062229302534,4
Hysan Place,Platinum,6982.12,366561.0,0.2624997851655371,4
CONF,Gold,5027.0,314188.0,0.3125004973145017,3
Vatika Mindscapes Tower B,Platinum,25246.0,1325415.0,0.2625,4
Vatika Business Park - Tower C,Platinum,16075.0,843938.0,0.2625001555209953,4
DP World Jafza 15,Platinum,15560.6,816932.0,0.2625001606621853,4
Hengrun Plaza,Gold,8503.0,318862.0,0.18749970598612253,3
SETEKS,Gold,3908.0,244250.0,0.3125,3
1667 K Street NW Recertification,Gold,20284.91,760684.0,0.18749996918891926,3
CONF,Gold,6000.0,375000.0,0.3125,3
Hard Rock Stadium,Gold,121246.68,21218169.0,0.875,3
"Al Sarab Tower, ADGM Square",Platinum,60135.0,3157088.0,0.2625000415731271,4
"Al Maqam Tower, ADGM Square",Platinum,74229.6,3897054.0,0.26249999999999996,4
"Al Khatem Tower, ADGM Square",Platinum,74229.6,3897054.0,0.26249999999999996,4
40 West 25th Street,Gold,12655.8,474592.0,0.18749980246211223,3
University Center Chicago,Gold,65217.91,5298955.0,0.40624998562511433,3
Al Yasmina Academy,Gold,24146.94,1811020.0,0.3749998964672128,3
G Corp Tech Park Condominium,Platinum,62834.0,3298785.0,0.2625,4
Al Muna Academy,Gold,5702.0,427650.0,0.375,3
Al Mamoura Academy,Gold,20485.6,1536420.0,0.37500000000000006,3
W Abu Dhabi,Gold,68214.0,5542388.0,0.40625003664936815,3
MERLIN PROPERT- CHURRUCA ED.1 SEDE CUNEF,Gold,4553.0,341475.0,0.375,3
MERLIN PROPERT- CHURRUCA ED.2 SEDE CUNEF,Gold,4169.0,156338.0,0.18750059966418806,3
MERLIN PROPERT- CHURRUCA ED.3 SEDE CUNEF,Gold,4155.0,155812.0,0.18749939831528278,3
MERLIN PROPERT- CHURRUCA ED.4 SEDE CUNEF,Gold,4610.0,172875.0,0.1875,3
Aldar HQ,Gold,61900.0,2321250.0,0.1875,3
Huizhou Huamao Place,Gold,110000.0,8937500.0,0.40625,3
Twin City Namsan - Office and Retail,Gold,31100.0,1166250.0,0.1875,3
DMC-Building 01,Gold,14312.08,536703.0,0.1875,3
Dubai Internet City Mastercard,Gold,7217.08,270640.0,0.1874996535995167,3
Dubai Internet City Baitek Building,Platinum,6195.98,325289.0,0.26250004034874225,4
Dubai Internet City Butterfly Building,Gold,23593.37,884751.0,0.18749992052852135,3
Dubai Science Park Head Quarter Building,Gold,53589.14,2009593.0,0.18750002332562157,3
Dubai Internet City -Ph 6 Building,Gold,21349.67,800613.0,0.18750008782337152,3
Dubai Production City Publishing Pavilio,Platinum,24258.0,1273545.0,0.2625,4
WF CENTRAL,Platinum,111251.0,12654801.0,0.568749988764146,4
The Pearl Academy,Gold,5407.0,405525.0,0.375,3
Yas Mall,Gold,389916.0,31680675.0,0.40625,3
Al Bateen Academy,Gold,26808.0,2010600.0,0.375,3
CONF,Silver,4641.99,174075.0,0.18750040392159398,2
Al Ain Academy,Gold,11053.0,828975.0,0.375,3
Indialand Tech Park Private Limited,Platinum,115435.0,6060338.0,0.2625000216572097,4
Condominio Francisco Mellao,Gold,11645.1,436691.0,0.18749989265871483,3
Airport Freight Forwarding Centre,Gold,138713.0,24274775.0,0.875,3
395 Hudson Street New York LLC,Gold,67248.21,2521808.0,0.18750000929392766,3
WeBank Headquarters,Gold,1264822.83,47430856.0,0.18749999950585966,3
875 Third Avenue,Gold,58916.76,2209378.0,0.18749995756725252,3
DLF Downtown Block-3,Platinum,77773.65,4083117.0,0.2625000241084224,4
MERLIN PROPERTIES - P.E. Las Tablas Ed.1,Gold,9024.0,338400.0,0.1875,3
EDIFICIO PAULISTA 500,Platinum,10139.14,532305.0,0.2625000739707707,4
350 Rhode Island South,Silver,13328.98,299902.0,0.11249998124387613,2
PyD Monteolmo EB,Gold,4307.0,161512.0,0.18749941954957047,3
Platte 15,Gold,15052.05,564452.0,0.18750004152258332,3
Oficinas Goya 36,Platinum,4338.0,227745.0,0.2625,4
Romell Tech Park,Platinum,34518.29,1812210.0,0.2624999674085825,4
Hotel Milano Scala,Gold,5494.0,446388.0,0.40625045504186386,3
SCJ Manufacturing Site Office Building,Silver,2587.0,58208.0,0.11250096637031311,2
Residencia Estudiantes Granada,Platinum,4462.0,507552.0,0.5687494397131331,4
Residencia Hospitalet Travessera fase I,Platinum,2735.0,311106.0,0.5687495429616087,4
Residencia Hospitalet Campalans,Platinum,3207.0,364796.0,0.568749610227627,4
Residencia de Estudiantes Vicalvaro 3,Platinum,2029.0,230799.0,0.5687506160670281,4
Residencia de Estudiantes Vicalvaro 4,Platinum,1330.0,151288.0,0.5687518796992481,4
171007 - 400 Centre Street - ABP,Gold,3812.09,142953.0,0.18749950814382663,3
535037 - 4001 Fair Ridge Drive,Gold,4366.26,764096.0,0.8750005725724075,3
535027 - 5750 Centre Ave,Gold,7059.23,1235365.0,0.8749998229268632,3
701146 - 2300 Yorkmont Road,Gold,14018.32,525687.0,0.1875,3
701147 - 2400 Yorkmont Road,Gold,12369.76,463866.0,0.1875,3
700080 - 4560 Viewridge Avenue,Silver,8656.42,194769.0,0.11249974007730679,2
701109 - 330 Billerica Road,Silver,9108.95,204951.0,0.11249979415849246,2
700480 - 625 Indiana Avenue,Silver,15369.78,345820.0,0.112499983734315,2
535164 - 6160 Kempsville Circle,Silver,12658.22,284810.0,0.11250001975001224,2
701129- 145 Rio Robles Drive,Silver,5349.91,120373.0,0.11250002336487903,2
PRESTIGE BLUECHIP SOFTWARE PARK: BLOCK-1,Gold,11743.22,440371.0,0.1875001064443994,3
PRESTIGE BLUECHIP SOFTWAREPARK BLOCK 2,Gold,7247.0,271762.0,0.18749965502966745,3
PRESTIGE BLUECHIP SOFTWARE PARK BLOCK-3,Gold,8621.0,323288.0,0.18750028998956036,3
PRESTIGE DYNASTY,Gold,22105.99,828975.0,0.18750008481863967,3
CapitaMall Xuefu,Gold,104293.0,8473806.0,0.406249988014536,3
CapitaMall Nuohemule,Gold,76309.0,6200106.0,0.4062499836192323,3
EL PACHA HOTEL,Platinum,6038.7,686902.0,0.5687498965009025,4
CONF,Gold,2000.0,125000.0,0.3125,3
SHSTP NO.1 BUILDING,Gold,19139.0,717712.0,0.18749986937666543,3
SHSTP NO.2 BUILDING,Gold,20915.0,784312.0,0.18749988046856322,3
SHSTP NO.3 BUILDING,Gold,5734.0,215025.0,0.1875,3
SHSTP NO.4 BUILDING,Gold,5785.0,216938.0,0.18750043215211754,3
SHSTP NO.5 BUILDING,Gold,5731.0,214912.0,0.18749956377595534,3
SHSTP NO.6 BUILDING,Gold,5781.0,216788.0,0.18750043245113301,3
SHSTP NO.7 BUILDING,Gold,5734.0,215025.0,0.1875,3
SHSTP NO.8 BUILDING,Gold,17324.0,649650.0,0.1875,3
SHSTP NO.9 BUILDING,Gold,16541.0,620288.0,0.18750015113959254,3
SHSTP NO.10 BUILDING,Gold,27572.0,1033950.0,0.1875,3
535070 - 4411 THE 25 WAY,Silver,22693.23,2382789.0,0.5249999669504958,2
OPET CEKMEKOY,Platinum,500.0,43750.0,0.4375,4
Yapi ve Kredi Bankasi A.S.,Platinum,49589.0,2603422.0,0.2624999495855936,4
Ericsson Nanjing Campus-Buildings B1-16,Gold,46735.0,8178625.0,0.875,3
Ericsson Nanjing Campus-Building 19,Gold,4102.0,153825.0,0.1875,3
CONF,Gold,67584.29,4224018.0,0.3124999907522888,3
CONF,Gold,4185.28,261580.0,0.3125,3
DIVAN KURUCESME,Gold,9249.0,751481.0,0.4062498648502541,3
VALDEL XTENT OUTSOURCING SLS - VECTOR,Platinum,33628.38,1765490.0,0.262500007434197,4
VALDEL XTENT OUTSOURCING SLS - VELOCITY,Platinum,35274.99,1851937.0,0.2625000035435871,4
VALDEL XTENT OUTSOURCING SLS - VALENCE,Platinum,35496.84,1863584.0,0.2624999859142392,4
Yas Rotana & Centro Yas Island Hotels,Gold,39189.0,3184106.0,0.4062499681032943,3
Inorbit Mall Hyderabad,Gold,69061.95,5611283.0,0.4062499683255396,3
MERLIN PROPERTIES - P.E. Via Norte Ed. 2,Gold,7531.0,282412.0,0.18749966803877308,3
277 Park Avenue,Gold,162195.26,6082322.0,0.18749999229323963,3
Roach Olympus,Platinum,38708.14,2032177.0,0.2624999547898711,4
CONF,Platinum,7589.71,664100.0,0.4375002470450123,4
CONF,Platinum,26019.44,2276701.0,0.4375,4
CONF,Platinum,4934.82,431797.0,0.43750025330204545,4
SCM GARMENTS PVT LIMITED UNIT-27,Platinum,10341.5,2533668.0,1.225000241744428,4
The Forum at West Paces,Certified,24729.29,370939.0,0.07499992923371435,1
Four Seasons Bengaluru Embassy One,Platinum,37422.0,4256752.0,0.5687499331943776,4
Commercial Bank of Dubai Head Office,Gold,23975.29,899073.0,0.1874999217944809,3
CBD Sharjah Building,Gold,19405.58,727709.0,0.18749993558553774,3
CBD Al Quoz Building,Gold,12582.41,471840.0,0.18749985098244296,3
CBD Jumeriah Branch,Gold,1592.36,59713.0,0.1874984300032656,3
"Nan Fung Tower, Shanghai",Platinum,13360.0,701400.0,0.2625,4
"Le Rendez-Vous, Shanghai",Platinum,11000.0,1251250.0,0.56875,4
Cranleigh School,Gold,29697.0,2227275.0,0.375,3
Century Plaza II,Gold,9527.76,357291.0,0.1875,3
CONF,Platinum,23536.95,2059483.0,0.4374999734460072,4
DHARAMPAL SATYAPAL LTD - DS HQ Noida Rec,Platinum,47190.17,2477484.0,0.26250000794657025,4
MC-Building,Gold,173961.52,6523557.0,0.1875,3
G-Building,Gold,25447.8,954292.0,0.1874999017596806,3
390 Bay Street,Gold,44250.62,1659398.0,0.18749997175180821,3
West Yas Academy,Gold,26424.0,1981800.0,0.375,3
CONF,Gold,23676.14,1479759.0,0.3125000527957682,3
Daman House,Gold,26459.35,992226.0,0.1875000708634188,3
"F bldg, Fujitsu Consulting India Pvt Ltd",Gold,11077.2,415395.0,0.1875,3
"A to E bldg, Fujitsu Consulting India",Gold,7630.96,286161.0,0.1875,3
Carrollwood Branch,Gold,619.48,23230.0,0.1874959643572028,3
Logis1 Icheon Baeksa,Gold,64688.7,8086088.0,0.6250000386466261,3
ASACERT Headquarter,Gold,364.0,13650.0,0.1875,3
Dash Living on Prat,Gold,5899.0,479294.0,0.40625021190032207,3
Francisca Delgado 9,Platinum,11592.0,608580.0,0.2625,4
CONF,Gold,14655.63,915977.0,0.3125000426457273,3
IT10 Chiesi Farmaceutici Biotech Center,Gold,8218.0,1438150.0,0.875,3
Cigna Bloomfield HQ,Gold,83003.91,3112647.0,0.1875000225892973,3
AZIA CENTER,Platinum,86952.0,4564980.0,0.2625,4
Ascendas Xinsu Square Building 1,Gold,18854.0,707025.0,0.1875,3
Ascendas Xinsu Square Building 2,Gold,12096.0,453600.0,0.1875,3
Ascendas Xinsu Square Building 3,Gold,6243.0,234112.0,0.18749959955149767,3
Ascendas Xinsu Square Building 4,Gold,7504.0,281400.0,0.1875,3
Ascendas Xinsu Square Building 5,Gold,18121.0,679538.0,0.18750013796148116,3
Ascendas Xinsu Square Building 6,Gold,9377.0,351638.0,0.1875002666097899,3
Engepoli Skylux Building,Platinum,746.0,39165.0,0.2625,4
CONF,Platinum,3363.74,294327.0,0.437499628389828,4
CONF,Platinum,3943.92,345093.0,0.4375,4
MERLIN PROPERTIES - PE. Atica XIX Ed. A,Gold,4537.0,170138.0,0.18750055102490631,3
MERLIN PROPERTIES - PE. Atica XIX Ed. B,Gold,5795.0,217312.0,0.1874995685936152,3
MERLIN PROPERTIES - PE. Atica XIX Ed. C,Gold,5079.0,190462.0,0.1874995077771215,3
BODIO 1,Gold,7127.39,267277.0,0.1874999123101163,3
BODIO 3,Gold,12869.49,482606.0,0.18750004856447303,3
Towne Storage,Gold,9539.19,357720.0,0.18750019655756936,3
CONF,Gold,3009.0,188062.0,0.31249916915918907,3
Severance Music Center,Gold,16434.54,616295.0,0.18749992394067616,3
New Bund Times Square,Platinum,64541.0,3388402.0,0.26249996126493236,4
AVANT,Gold,8786.0,329475.0,0.1875,3
INBLAU,Gold,6480.0,243000.0,0.1875,3
RBA 22a,Gold,20915.0,784312.0,0.18749988046856322,3
14501 Princeton Ave,Silver,13396.61,1004746.0,0.3750000933071874,2
685 Third Ave,Gold,60386.95,2264511.0,0.18750003104975496,3
CONF,Platinum,432.0,37800.0,0.4375,4
CONF,Gold,1115.0,69688.0,0.31250224215246636,3
Newtown Branch,Silver,123.56,2780.0,0.11249595338297183,2
FORVIA SHANGHAI RUI BUILDING,Gold,16138.0,605175.0,0.1875,3
MATRIKIRAN HIGH SCHOOL ADMIN BLOCK,Platinum,2956.0,155190.0,0.2625,4
City Centre Me'aisem,Platinum,29910.0,3402262.0,0.5687499164159144,4
My City Centre Nasseriya,Platinum,6794.0,772818.0,0.5687503679717397,4
MERLIN PROPERTIES - P.E.22 Edificio A,Gold,10681.0,400538.0,0.18750023406048122,3
MERLIN PROPERTIES-Santiago Compostela 94,Gold,12688.0,475800.0,0.1875,3
Minda Capital Private Limited,Platinum,8701.11,2131772.0,1.2250000287319665,4
Agilent Technologies,Platinum,32516.05,1707093.0,0.2625000576638306,4
MATRIKIRAN HIGH SCHOOL ACADEMICS BLOCK,Platinum,16172.0,849030.0,0.2625,4
MATRIKIRAN JUNIOR SCHOOL ADMIN BLOCK,Platinum,1488.0,156240.0,0.525,4
MATRIKIRAN JUNIOR SCHOOL ACADEMICS BLOCK,Platinum,4723.0,495915.0,0.525,4
MATRIKIRAN JUNIOR SCHOOL DINING BLOCK,Platinum,575.0,60375.0,0.525,4
CONF,Gold,6917.37,432336.0,0.31250027105677447,3
Mitsubishi Chemical - Atibaia,Gold,4400.0,550000.0,0.625,3
Shanghai Infinitus Tower,Platinum,72622.0,3812655.0,0.2625,4
Hutchison Logistics Centre,Gold,423065.0,52883125.0,0.625,3
Student Partners I - Torre Student,Gold,20058.97,752211.0,0.18749990652560924,3
THE PLACE - Guangzhou,Platinum,73870.0,3878175.0,0.2625,4
CONF,Silver,1901.5,71306.0,0.18749934262424403,2
10182 Telesis Court,Gold,11882.29,445586.0,0.1875000525992885,3
BR10 Chiesi Santana de Parnaiba,Silver,10680.0,1121400.0,0.525,2
THE INLET,Platinum,12356.0,1405495.0,0.56875,4
CONF,Gold,22777.0,1423562.0,0.31249989024015457,3
AIA FINANCIAL CENTER,Platinum,44760.0,2349900.0,0.2625,4
Mirae Asset CENTER1,Platinum,128278.98,6734646.0,0.26249998246010375,4
Hala Arjaan by Rotana,Gold,18080.0,1469000.0,0.40625,3
Myntra Binola,Platinum,18580.6,3251605.0,0.8750000000000001,4
Roche Accelerator,Gold,5013.0,187988.0,0.18750049870337124,3
LUMINA 2 SHANGHAI OFFICE TOWER T2,Platinum,48670.0,2555175.0,0.2625,4
LUMINA SHANGHAI,Platinum,189798.0,9964395.0,0.2625,4
"Instakart Services, Myntra Bilaspur",Platinum,22761.24,3983217.0,0.875,4
1735 Market Street,Gold,134710.09,5051628.0,0.1874999860812208,3
2 Miami Central - Office,Silver,20177.23,453988.0,0.11250008053632733,2
Mapletree Nanjing Logistics Park W1,Platinum,34932.0,6113100.0,0.875,4
Mapletree Nanjing Logistics Park W2,Platinum,33275.0,5823125.0,0.875,4
Mapletree Shijiazhuang Lingshou Block 1,Gold,18137.0,2267125.0,0.625,3
Mapletree Shijiazhuang Lingshou Block 2,Gold,18810.17,2351271.0,0.6249999335465869,3
Mapletree Shijiazhuang Lingshou Block 3,Gold,18786.8,2348350.0,0.625,3
Mapletree Shijiazhuang Lingshou Block 4,Gold,18786.8,2348350.0,0.625,3
Mapletree Changchun Kuancheng Block 1,Gold,15162.0,1895250.0,0.625,3
Mapletree Changchun Kuancheng Block 2,Gold,12330.0,1541250.0,0.625,3
Mapletree Changchun Kuancheng Block 3,Gold,12330.0,1541250.0,0.625,3
