Location_Id,City,State,Zipcode,Country
1867,GN,UP,201310,IN
1868,NAG,MAH,441108,IN
1869,NAG,MAH,441108,IN
1870,BEN,KAR,562162,IN
1871,MIL,MI,20149,IT
1872,CON,CON,0,ES
1873,CON,CON,0,ES
1874,TC,MAD,28760,ES
1875,TC,MAD,28760,ES
1876,TC,MAD,28760,ES
1877,TC,MAD,28760,ES
1878,TC,MAD,28760,ES
1879,CON,CON,0,ES
1880,CON,CON,0,ES
1881,TC,MAD,28760,ES
1882,TC,MAD,28760,ES
1883,EZH,HUB,436000,CN
1884,EZH,HUB,436000,CN
1885,EZH,HUB,436000,CN
1886,EZH,HUB,436000,CN
1887,TPHK,HK,0,HK
1888,HK,HK,0,HK
1889,LAN,NT,0,HK
1890,CON,CON,0,HK
1891,CON,CON,0,IN
1892,SEO,SOU,7335,KR
1893,SUZ,JIA,215300,CN
1894,SUZ,JIA,215300,CN
1895,MIL,MI,20158,IT
1896,SUZ,JIA,215300,CN
1897,SUZ,JIA,215300,CN
1898,SAR,FL,34233,US
1899,SHA,SHA,200030,CN
1900,MUM,MAH,400079,IN
1901,KOL,WB,700016,IN
1902,SHA,SHA,0,CN
1903,KOL,WB,700119,IN
1904,RDJ,RJ,0,BR
1905,HK,NT,0,HK
1906,DUB,AE,0,AE
1907,DUB,AE,0,AE
1908,DUB,AE,0,AE
1909,MUM,MAH,400049,IN
1910,PUN,MAH,411006,IN
1911,BEI,BEI,100086,CN
1912,TPHK,HK,0,HK
1913,GUA,GUA,510890,CN
1914,GUA,GUA,510890,CN
1915,GUA,GUA,510890,CN
1916,GUA,GUA,510890,CN
1917,BAN,KAR,560037,IN
1918,SHA,SHA,200120,CN
1919,GUA,GUA,510006,CN
1920,MUM,MAH,400013,IN
1921,TST,KLN,0,HK
1922,ZNT,GUA,510623,CN
1923,BAN,KAR,560054,IN
1924,CON,CON,0,IN
1925,CHE,SIC,610000,CN
1926,YEO,KYO,12656,KR
1927,YEO,KYO,12656,KR
1928,INC,INC,22769,KR
1929,NAN,JIA,210005,CN
1930,HK,KLN,0,HK
1931,HK,KLN,0,HK
1932,HK,KLN,0,HK
1933,HK,KLN,0,HK
1934,CON,CON,0,IN
1935,YC,ZHE,315400,CN
1936,YC,ZHE,315400,CN
1937,BEI,BEI,100032,CN
1938,PDA,MAD,28224,ES
1939,CHE,SIC,610213,CN
1940,ZHU,GUA,519000,CN
1941,ZHU,GUA,519000,CN
1942,SAR,FL,34239,US
1943,DUB,AE,18060,AE
1944,DUB,AE,0,AE
1945,DUB,AE,0,AE
1946,SHE,GUA,518000,CN
1947,SHE,GUA,518000,CN
1948,SHE,GUA,518000,CN
1949,SHE,GUA,518000,CN
1950,SHE,GUA,518000,CN
1951,SHE,GUA,518000,CN
1952,SHE,GUA,518000,CN
1953,SHE,GUA,518000,CN
1954,MAP,SOU,3929,KR
1955,MAD,MAD,28046,ES
1956,BEN,KAR,560034,IN
1957,HYD,TG,500027,IN
1958,GOR,MAH,400062,IN
1959,ERO,TN,638004,IN
1960,SEO,SOU,4511,KR
1961,CHE,TN,603002,IN
1962,CHE,TN,603002,IN
1963,CHE,TN,603002,IN
1964,HYD,TG,500088,IN
1965,HYD,TG,500088,IN
1966,SAN,CAN,39011,ES
1967,SHA,ANH,201108,CN
1968,SHA,SHA,201108,CN
1969,SHA,SHA,201108,CN
1970,SHA,SHA,201108,CN
1971,ND,DEL,110005,IN
1972,BAN,KAR,560005,IN
1973,ND,DEL,110070,IN
1974,FOS,GUA,528306,CN
1975,KOL,WB,700141,IN
1976,NY,NY,10017,US
1977,GWA,KYO,14345,KR
1978,SHA,SHA,201407,CN
1979,TAI,JIA,215434,CN
1980,KUN,JIA,215332,CN
1981,KUN,JIA,215332,CN
1982,KUN,JIA,215332,CN
1983,KUN,JIA,215332,CN
1984,KUN,JIA,215332,CN
1985,KUN,JIA,215332,CN
1986,KUN,JIA,215332,CN
1987,KUN,JIA,215332,CN
1988,KUN,JIA,215332,CN
1989,TAI,JIA,215434,CN
1990,TAI,JIA,215434,CN
1991,TAI,JIA,215434,CN
1992,SUZ,JIA,215021,CN
1993,SUZ,JIA,215021,CN
1994,SUZ,JIA,215021,CN
1995,SUZ,JIA,215021,CN
1996,CON,CON,0,ES
1997,MUM,MAH,400093,IN
1998,JIN,SHA,250013,CN
1999,MIL,MI,21000,IT
2000,CEN,HK,0,HK
2001,ND,DEL,110042,IN
2002,DEL,DEL,110015,IN
2003,DEL,DEL,110088,IN
2004,DEL,DEL,110007,IN
2005,DEL,DEL,110034,IN
2006,PUN,MAH,411060,IN
2007,NOI,UP,201305,IN
2008,BAN,KAR,560001,IN
2009,SIH,KYO,15074,KR
2010,BEI,BEI,100022,CN
2011,SHA,SHA,200021,CN
2012,SUR,GUJ,395006,IN
2013,JIA,ZHE,314299,CN
2014,JIA,ZHE,314299,CN
2015,SUZ,JIA,215332,CN
2016,SUZ,JIA,215332,CN
2017,SUZ,JIA,215332,CN
2018,NIN,ZHE,315806,CN
2019,NIN,ZHE,315806,CN
2020,NIN,ZHE,315806,CN
2021,CHE,SIC,610213,CN
2022,WUX,JIA,214111,CN
2023,WUX,JIA,214111,CN
2024,WUX,JIA,214111,CN
2025,CHE,SIC,610213,CN
2026,CHE,SIC,610213,CN
2027,CHE,SIC,610213,CN
2028,KUN,JIA,215313,CN
2029,KUN,JIA,215313,CN
2030,KUN,JIA,215313,CN
2031,SHA,SHA,200336,CN
2032,SHA,SHA,200336,CN
2033,SHA,SHA,200336,CN
2034,CON,CON,0,AE
2035,ROH,HAR,124001,IN
2036,SHA,SHA,200000,CN
2037,TAI,JIA,215434,CN
2038,TAI,JIA,215434,CN
2039,GUR,HAR,122003,IN
2040,HAN,ZHE,310000,CN
2041,SUZ,JIA,215200,CN
2042,ICH,KYO,17396,KR
2043,CON,CON,0,US
2044,MUM,MAH,400051,IN
2045,HK,HK,0,HK
2046,SHA,SHA,200080,CN
2047,BEI,BEI,100015,CN
2048,CON,CON,0,IN
2049,SHA,SHA,201400,CN
2050,SHA,SHA,201400,CN
2051,GUR,HAR,122001,IN
2052,BEI,BEI,100000,CN
2053,SUZ,JIA,215200,CN
2054,HK,NT,0,HK
2055,CHE,TN,602106,IN
2056,JAI,RAJ,302022,IN
2057,BEI,BEI,100102,CN
2058,BEI,BEI,100102,CN
2059,BEI,BEI,100102,CN
2060,CON,CON,0,IN
2061,SUZ,JIA,215200,CN
2062,DUB,AE,0,AE
2063,PUN,MAH,411060,IN
2064,TIR,TN,641662,IN
2065,CHE,TN,600032,IN
